layer,variant,op,start_cycle,end_cycle,core_id,tile_id,detail
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7492.0,3,0,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7172.0,4,1,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7236.0,5,1,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7220.0,6,1,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7108.0,7,1,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7076.0,8,2,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6868.0,9,2,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6916.0,10,2,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7124.0,11,2,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6468.0,12,3,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6740.0,13,3,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6804.0,14,3,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6452.0,15,3,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6356.0,16,4,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6292.0,17,4,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,5908.0,18,4,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6292.0,19,4,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7284.0,20,5,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7316.0,21,5,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7508.0,22,5,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7620.0,23,5,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7236.0,24,6,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7252.0,25,6,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7172.0,26,6,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7140.0,27,6,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7076.0,28,7,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6836.0,29,7,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7124.0,30,7,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,7108.0,31,7,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6500.0,32,8,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6756.0,33,8,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6804.0,34,8,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,MVM,0.0,6404.0,35,8,4 mapped MVMU block(s)
resnet50_s4_b5_conv2_3x3,sparse_puma,CHAIN_REDUCE,7620.0,9372.0,,,"36 core(s), 9 tile(s)"
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7460.0,0,0,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7556.0,1,0,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7332.0,2,0,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7428.0,3,0,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7284.0,4,1,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7492.0,5,1,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7188.0,6,1,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7476.0,7,1,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7364.0,8,2,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7332.0,9,2,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7396.0,10,2,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7316.0,11,2,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7444.0,12,3,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7252.0,13,3,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7508.0,14,3,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,MVM,0.0,7412.0,15,3,4 mapped MVMU block(s)
resnet50_s4_b5_conv3_1x1,sparse_puma,CHAIN_REDUCE,7556.0,8312.0,,,"16 core(s), 4 tile(s)"
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7572.0,0,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7236.0,1,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7444.0,2,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7412.0,3,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7284.0,4,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7332.0,5,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7476.0,6,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7572.0,7,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7332.0,8,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7492.0,9,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7492.0,10,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7268.0,11,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7268.0,12,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7428.0,13,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7428.0,14,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,MVM,0.0,7268.0,15,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv1_1x1,sparse_puma,CHAIN_REDUCE,7572.0,8364.0,,,"16 core(s), 4 tile(s)"
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7572.0,0,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7252.0,1,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7556.0,2,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7476.0,3,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7124.0,4,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7284.0,5,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7220.0,6,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7108.0,7,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6996.0,8,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6916.0,9,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6852.0,10,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7092.0,11,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6500.0,12,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6740.0,13,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6868.0,14,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6372.0,15,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6228.0,16,4,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6244.0,17,4,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,5892.0,18,4,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6276.0,19,4,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7300.0,20,5,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7332.0,21,5,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7396.0,22,5,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7492.0,23,5,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7236.0,24,6,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7268.0,25,6,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7124.0,26,6,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7108.0,27,6,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7044.0,28,7,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6820.0,29,7,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7108.0,30,7,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,7140.0,31,7,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6468.0,32,8,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6788.0,33,8,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6756.0,34,8,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,MVM,0.0,6420.0,35,8,4 mapped MVMU block(s)
resnet50_s4_b6_conv2_3x3,sparse_puma,CHAIN_REDUCE,7572.0,9484.0,,,"36 core(s), 9 tile(s)"
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7524.0,0,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7524.0,1,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7268.0,2,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7428.0,3,0,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7316.0,4,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7492.0,5,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7316.0,6,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7476.0,7,1,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7460.0,8,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7316.0,9,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7444.0,10,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7236.0,11,2,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7508.0,12,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7284.0,13,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7476.0,14,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,MVM,0.0,7412.0,15,3,4 mapped MVMU block(s)
resnet50_s4_b6_conv3_1x1,sparse_puma,CHAIN_REDUCE,7524.0,8316.0,,,"16 core(s), 4 tile(s)"
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7444.0,0,0,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7444.0,1,0,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7316.0,2,0,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7460.0,3,0,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7412.0,4,1,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7236.0,5,1,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7412.0,6,1,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7236.0,7,1,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7300.0,8,2,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7396.0,9,2,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7268.0,10,2,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7540.0,11,2,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7364.0,12,3,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7316.0,13,3,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7460.0,14,3,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7476.0,15,3,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7268.0,16,4,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7428.0,17,4,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7428.0,18,4,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7300.0,19,4,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7492.0,20,5,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7316.0,21,5,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7284.0,22,5,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7540.0,23,5,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7332.0,24,6,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7460.0,25,6,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7540.0,26,6,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7252.0,27,6,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7412.0,28,7,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7492.0,29,7,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7332.0,30,7,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,MVM,0.0,7444.0,31,7,4 mapped MVMU block(s)
resnet50_s5_b1_conv1_1x1,sparse_puma,CHAIN_REDUCE,7540.0,9132.0,,,"32 core(s), 8 tile(s)"
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7588.0,0,0,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7508.0,1,0,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7364.0,2,0,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7476.0,3,0,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7428.0,4,1,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7300.0,5,1,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7412.0,6,1,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7252.0,7,1,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7300.0,8,2,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7540.0,9,2,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7236.0,10,2,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7476.0,11,2,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7524.0,12,3,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7332.0,13,3,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7444.0,14,3,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7460.0,15,3,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7236.0,16,4,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7204.0,17,4,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7220.0,18,4,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7092.0,19,4,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7236.0,20,5,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7220.0,21,5,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7140.0,22,5,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7236.0,23,5,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7268.0,24,6,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7108.0,25,6,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7236.0,26,6,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7108.0,27,6,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7108.0,28,7,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7236.0,29,7,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7188.0,30,7,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7268.0,31,7,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7060.0,32,8,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,6868.0,33,8,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,6868.0,34,8,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7076.0,35,8,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,6820.0,36,9,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7076.0,37,9,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7108.0,38,9,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,6900.0,39,9,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7108.0,40,10,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7092.0,41,10,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,6836.0,42,10,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7060.0,43,10,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7076.0,44,11,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,6836.0,45,11,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,7092.0,46,11,4 mapped MVMU block(s)
resnet50_s5_b1_conv2_3x3,sparse_puma,MVM,0.0,6868.0,47,11,4 mapped MVMU block(s)
